Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
0.27967910442603539,0.038195497921115207,0,0.33864103544173585,0,0,0.1781178087371631,0,0.15556262355653516,0,0,0,0,0,0
0,0,0,0.17856386946480854,0,0,0,0,0,0.79594591355823274,0,0,0,0,0
0.1830144562206748,0,0,0.030142489436888357,0,0,0,0,0,0.62764209653169156,0,0,0,0,0.14915528739793085
0.18300398641422777,0,0,0.030142537758136655,0,0,0,0,0,0.62765260559585045,0,0,0,0,0.14915519981910555
0.48339142084949904,0,0,0,0,0,0,0,0.097532178928874183,0,0,0,0,0.40764780693281472,0
0,0,0,0,0,0.11414949518601095,0,0,0,0,0,0.70687388008116581,0,0.079451630810621551,0.083228685265304872
0.08618538926147333,0,0,0,0,0,0.049946730576212142,0,0.28407337284181045,0,0.22725422303572124,0,0,0.12645510970626217,0.21384026096805231
0,0,0,0,0.069330789102491214,0.2116779579128599,0,0,0,0.46338032016605235,0,0,0.23815059741761976,0,0
0.19643720808393605,0,0.17561737008119455,0.31677720175154644,0.051991217278212744,0,0,0,0,0.22787027710181038,0,0,0,0,0.024784973617919558
0,0,0,0,0,0,0,0.19780797941780792,0,0,0,0,0,0.30793231426520579,0.45789602477447128
0,0,0,0.2255061952613456,0,0.34283175870223609,0.090189857388417033,0,0.034568793219613106,0,0,0,0,0.29301449169860744,0
0.10478377553998454,0,0,0.11606102066206481,0,0,0,0.30248700464317457,0.46228910214510288,0,0,0,0,0,0
0,0,0,0,0.27031173720488566,0.11807198081396007,0.042300432039787644,0,0.048493867512778302,0.44730930467516772,0,0.06197420170272698,0,0,0
0,0,0,0,0,0,0,0,0,0.26342341698075572,0.26270611740473887,0.052323210023678214,0.10921968055865987,0.031329174695573662,0.26849839459586095
0,0,0,0.15024379119321121,0,0,0,0,0.52411655097304022,0.30563961838731468,0,0,0,0,0
0.63087143707319371,0,0,0,0,0,0,0,0,0,0.096573175178829351,0,0,0.23922203434114983,0
0,0.16936137921034497,0,0,0,0.16477566667899102,0,0,0,0.39458910944434239,0,0.2419404753577451,0,0,0
0,0,0,0,0,0.12170369459136859,0,0.089406773402152404,0.6746121849010136,0,0,0,0.092708689373850864,0,0
0,0.091385031627978369,0,0.10233293849127965,0,0.081493754295563325,0,0.31844619358829152,0.079233463039405871,0.012861669582814443,0,0.22792620885482021,0,0.083915236218116404,0
0.62446216018061318,0,0,0,0,0.046626542266872878,0,0,0.090750151871559367,0.22551745864823164,0,0,0,0,0
0.18744984160346304,0,0,0,0,0,0,0,0,0.3760918301288283,0,0.34996943803881919,0,0.070886040787876983,0
0,0,0,0.1984253371138664,0.1061055847087993,0.31294407304941624,0,0,0.12402039534063976,0.25017126333887402,0,0,0,0,0
0,0,0,0,0,0,0,0,0.34738980334769959,0.27536553871834435,0,0.052535864695334042,0,0,0.31530707134600178
0,0.45356154123003922,0,0,0,0,0,0,0,0.48538360364951844,0,0,0,0.046769117227263228,0
0,0,0,0,0.06178876539906572,0,0.27582811427738996,0,0,0.64187027826254917,0,0,0,0,0
0,0,0,0,0,0.48065312056299797,0,0,0,0.32846130439818216,0.17550093556689761,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.4808025225627896,0.10071711372846248,0.40752144768608611,0
0.38062296090566006,0,0,0,0,0.16717161336935243,0,0,0,0.11296513773571737,0.13257509786864674,0,0,0,0.19608317099750364
0,0,0,0.17950999405153234,0,0,0.21504854335144949,0,0,0.06838471066328404,0,0,0,0.42126073114970508,0.10553959944368857
0,0,0,0,0.034277323653600325,0.23614416501757093,0,0,0,0.7205897365713122,0,0,0,0,0
0,0,0,0,0.029872445787834226,0,0,0.12050243342732019,0.19132494603840883,0.048498623268265886,0,0,0.26629190022153987,0.11735888277306816,0.21830762087860958
0.57205808023356419,0,0,0.10301720428361981,0,0,0,0,0.088395813036636295,0.2221498059352798,0,0,0,0,0
0.27150911959779161,0.42961755301953541,0,0,0,0,0.16943140915003799,0,0,0.11966412797639879,0,0,0,0,0
0.23873341255255662,0,0.061571300164764989,0,0,0,0.099207385511616217,0,0.052907498865772673,0.18264743097131086,0,0,0,0.34826629205063497,0
0.013333346594781803,0.013333344394519513,0.013333335567458231,0.013333339904012814,0.013333333333333341,0.013333339991712028,0.013333334980496738,0.013333340190544456,0.013333333522208462,0.013333348169112155,0.013333334073064368,0.01333334002188081,0.013333342056615747,0.81333324629412718,0.01333334090613247
0.23601280519363849,0,0,0.065900794850756977,0,0.14258980841263591,0,0,0,0,0,0.091394847293614356,0,0.3295592215541342,0.11915788727970074
0.07300732092352058,0,0,0.10540889904277038,0.1226607762609347,0,0,0,0,0.49663231811438618,0,0,0,0,0.18921877578187513
0.16392068647627958,0,0,0,0,0,0,0,0,0.28049527365212373,0.24211952536989303,0,0,0,0.2801311282261495
0.53205153252868953,0,0,0,0,0,0,0.32270559386294989,0,0,0,0,0,0,0.11046022482655202
0.071579262054034989,0,0,0.31328652268504648,0,0,0,0,0,0.39091299973663907,0,0,0.059763786572832274,0,0.15420100222493502
0.27904487450858878,0,0,0,0,0,0,0,0,0.41488110892656471,0,0,0.28746934730878609,0,0
0,0,0,0,0,0,0.13242492949064738,0,0,0,0,0,0.24812880822619515,0.27114183412567083,0.30247105517493117
0,0,0,0,0,0,0.36536383199850125,0.075949812045699103,0,0.16019422297498084,0.059422198000250566,0.11332904530836806,0,0.2085979997600895,0
0.076291955036447909,0,0.11695704333413764,0,0,0,0,0.37919539775155692,0,0,0.17845124264726586,0.039058941524429527,0,0,0.19913631600031872
0.09541046613915688,0,0.1784196289479518,0.38086523605072942,0,0,0.095165212115843445,0.046338335936578129,0,0.049127022214572449,0.095808165894919958,0,0,0,0.050381074777867678
0,0,0,0,0,0,0,0,0.32943794277111532,0,0,0,0,0,0.64775501116777823
0,0,0,0.64908545582731469,0.15906938089300166,0.13763746645527702,0,0,0,0,0,0,0,0.047087943049445899,0
0,0,0,0,0.082861614478798765,0.21409234148267384,0,0,0.076564317376518295,0,0,0,0.14319260957820121,0,0.47415667321451088
0.62364037714926046,0,0,0,0,0,0.35572469876585677,0,0,0,0,0,0,0,0
0,0,0.091713189692289032,0,0.34266403310493765,0,0,0,0,0.18560885318144435,0,0.36121048883871509,0,0,0
0,0,0,0,0,0,0.052028621525836802,0.34513732943658809,0,0,0,0,0.5880192181300592,0,0
0.091985540969413276,0,0.020285187347286404,0,0,0.13110364719352882,0,0.097169250430998527,0,0,0,0.58347529331670112,0,0.070098717794924409,0
0,0,0,0,0,0,0.054578636228299823,0.22744384480623464,0,0.18369618656650133,0,0.30909512094497898,0,0.21100180241734437,0
0,0,0.15267328635162969,0,0.27393332046956825,0.041982732880094388,0,0.079072790612588192,0.41025334274283248,0,0,0,0,0,0.031915026426338818
0,0,0,0,0,0.29372296595999348,0.32880878803233893,0.042223078945163008,0.19923946155933384,0,0,0.1264818797493214,0,0,0
0,0,0,0.27976535009326536,0,0,0.02480455241719684,0,0.19269122379193107,0,0,0,0.046014909125804228,0.34931556588982243,0.098712735055142234
0.11804899116344418,0.26768790703841944,0.16533900795564699,0,0,0.12694006321289958,0,0,0.082479922055561303,0.070912302224103038,0,0.12897601155850782,0,0.032545074879575482,0
0,0,0,0.17137667942048435,0,0,0.40030883856991889,0.085752015635236836,0.2150268950996444,0,0,0,0,0.11909673924842114,0
0,0,0,0,0.78494643671591113,0,0,0.035355775247880077,0,0,0.13039090126911426,0,0,0,0.038830685925806803
0,0,0,0,0.49746003804694511,0.032408541549792912,0,0,0.17867581990908332,0,0,0.28282813271842211,0,0,0
0,0,0,0,0.8723440988548512,0,0.1021656521936161,0,0,0,0,0,0,0,0
0,0.11298071791472931,0,0,0,0,0.2178161402701391,0,0.16709250477865087,0.12669621300944744,0.079877835345613324,0,0,0.23791175363903691,0.048585275234094054
0,0.11833070867284992,0,0.033349299808962236,0.11881507997017864,0.086959188513538149,0,0,0,0.18283448298421334,0,0.094279420624703569,0.095871329189032864,0.22348534666279252,0.037053907624784936
0.53698265919980226,0.033173963822098293,0.027100801036111847,0,0,0,0,0,0,0.15842620887355535,0,0.035861772721126228,0.13755571695993768,0,0.064147815340617628
0.031502305280438035,0.43517850972072813,0,0,0,0.16119188498594436,0,0,0.17777520077301417,0,0,0.055443591630386022,0.068111121644188602,0,0.068220891259455199
0,0,0,0,0,0.13612568337176714,0,0,0.049365758725943065,0.64694593602598194,0,0.15992372037827715,0,0,0
0.34088006849322106,0.17219092468105343,0,0.06029128582514949,0,0,0,0,0,0,0,0.33404921693574263,0,0.081094236989003657,0
0,0,0,0,0,0.30921831513011999,0,0,0,0,0,0.67152240407962804,0,0,0
0.25048455869809394,0.11223154316270921,0,0,0,0.18256921308118126,0.35292490530891363,0,0,0,0,0,0,0,0.091533358366734013
0,0,0,0,0,0,0,0.40943928118146311,0,0.39210553336502185,0,0,0,0.18651487762264535,0
0,0,0,0,0,0,0.68082639532722489,0.047436085858139083,0.077997199509691112,0,0.019475783937745,0,0.11631032351112408,0,0.045709303792862838
0,0,0.22205343623224633,0,0,0.067322983553827584,0.3771047792985871,0,0,0.086328488635329964,0,0,0.14260232545681342,0.098762732929045902,0
0.14818684569696361,0.067810274578003829,0.24619779439722098,0,0,0,0.082536981015224845,0,0,0.34513968429278241,0,0,0,0,0.096492031796218222
0.067295739393568046,0.10284569492189133,0,0.14662183026957282,0.076813695985428088,0,0.39349947913302008,0.20220926429156172,0,0,0,0,0,0,0
0.073264562847740425,0,0,0,0,0,0.2942836783115792,0,0,0,0,0,0,0.6179062866510211,0
0.11539355934919683,0,0.25028072177833105,0.41455344633627905,0,0,0,0,0,0.20271797912920045,0,0,0,0,0
0,0,0,0,0.27356131685444446,0,0.55052966838222661,0.028445321846289316,0,0,0,0.079046677975385921,0,0,0.062464625827552786
0,0.20844824059683723,0,0.084115964779700014,0,0,0,0,0,0.46882739776145482,0,0,0.22394170570475508,0,0
0,0.16817577417784196,0,0,0.59380740971587964,0,0,0,0.13812774483309756,0,0.089104740234707921,0,0,0,0
0,0,0,0.036524246965358595,0.19376416771862098,0,0,0,0.10015539607151561,0.10646627724975437,0,0,0.13011377616218603,0.27527983620856838,0.15119222801288723
0.047406634347708976,0,0,0.38303019076859002,0,0,0,0,0,0.21395182771290241,0,0.21084648144758183,0.03305259801354863,0,0.1071321093556622
0.11251858392563396,0,0,0,0.23749820734832516,0,0,0,0.33510281500267447,0,0,0.13508502353595095,0.16127682379805452,0,0
0,0,0,0.21221872775952735,0.22662289440048669,0.12335530600044042,0,0,0,0.12079466226208097,0.16045586556941399,0,0,0.068012664632428457,0.08286610991502219
0,0,0.30182472942392674,0.089695789941669074,0,0,0.084028847345963609,0,0.10827909874396513,0.39950484344116949,0,0,0,0,0
0.60188049269985555,0,0.034314823388851341,0,0,0,0.077355649236628132,0,0,0.1159111622512769,0,0,0.16012119227350946,0,0
0,0,0,0,0,0,0.16575527210647209,0.085463432243724449,0,0.36575521327741778,0.077524403215166446,0.20523363082299981,0,0,0.09471248089289204
0,0,0,0.21051095821464202,0,0,0.50609699073587155,0.17033382626846849,0,0,0.032310337281749729,0,0,0.071488621228260607,0
0.52846508835259498,0,0,0.037832864745423959,0,0.15582802480150734,0,0,0.05647160503570698,0,0,0.21399499723250884,0,0,0
0,0,0,0.14804412694504895,0,0,0,0,0.073364916944080677,0,0.32888628192005764,0,0.13888780570233838,0.14457714111662429,0.15447499921621696
0,0,0,0.18801676362625752,0.083819818428356521,0,0,0,0,0.48423679253345248,0.070665970931792346,0,0.15810911919443271,0,0
0,0,0,0.39352442044417252,0,0.10147948224508294,0,0,0,0,0.018584152228818738,0.13357231686969837,0.22805942221341335,0,0.11832858240554826
0,0,0,0,0,0,0,0.057009374347152836,0.21410971927656122,0.47465282203793685,0,0.23895028450174541,0,0,0
0.085252418939412322,0,0,0,0,0.25078911525522096,0,0,0,0.14000224624732302,0,0.25419847152869773,0.2266510799709798,0,0.03692109549492549
0,0,0,0.056067105686438801,0.2067041924452537,0,0.16314556160409108,0,0,0.1476923499468186,0.1029650931435777,0,0,0,0.31342567947999228
0.13030594185825706,0,0,0,0,0,0,0,0.074834087940309379,0.039154442168155432,0,0.74507750044514387,0,0,0
0,0,0,0,0,0.42294721167970384,0,0,0.050484879500765099,0.051426017965589516,0,0.33934056868429963,0,0,0.12885686660514059
0.15131747501922041,0,0.045382536553204976,0.076647965511288732,0.17464443811422956,0,0.076524852861199227,0,0,0.46323781302862871,0,0,0,0,0
0,0,0,0.11384298648504541,0,0,0,0,0,0,0,0.32873159128106427,0,0.53882074583263373,0
0,0.32274995837482162,0,0,0,0,0,0,0,0.10260527255696567,0.021698154107516195,0,0.54656979292388885,0,0
0.45258758051433418,0,0.047235335284071082,0.079391603471564848,0,0,0.11107926542306602,0,0,0.23325938211325156,0,0,0,0,0.062810450462845946
0,0,0,0,0,0,0,0,0,0.36085002347967349,0.33972453836092992,0,0,0,0.27518298215564307
0,0.071206388214472061,0,0.43449143033104171,0,0,0.40040169651446961,0,0,0,0,0,0,0.072331823710571522,0
0,0.22490869740466612,0,0.47445053514915464,0,0,0,0,0,0,0,0,0.11052159705440012,0.17178581189377357,0
0,0.066834388169519213,0,0,0.17892998075877894,0.25588462872476647,0,0,0,0,0.14221158861008248,0,0.098903053737413246,0.25152206260414611,0
0,0.41143965756514078,0,0,0.29825428709148066,0,0.28100371777537653,0,0,0,0,0,0,0,0
0,0,0.37439379485374075,0.12691370076296135,0.034927223156912567,0.23474207588585169,0,0,0.064305221620036851,0,0,0,0,0,0.15826635984473364
0.14859241040980467,0,0,0,0.41593107297045356,0.20848551159677231,0,0.048548743099274386,0,0,0,0.05648180156307965,0.02922275610813348,0.087559702331733921,0
0,0,0.22368601154770326,0,0,0,0,0.068326220088084616,0,0.10859243341712872,0,0.29011956846095266,0,0.067309088872857664,0.23196667012252473
0.044740716544054891,0.022231181001317678,0,0,0.14899242529548135,0,0.53817585954178238,0,0.036605767247642737,0,0.13386180747310641,0.017614012723003936,0,0.029414265476171569,0.025465411066611997
0,0,0,0,0,0,0.75688567009372554,0,0,0,0,0,0,0.20700320392557009,0
0,0,0,0.088931689365949182,0,0,0.088328006415241619,0,0.20412806893031779,0,0,0.071754172594696547,0.2238006914848594,0,0.31505736020614478
0.52268600117954644,0.071458732716192838,0.19920447694123397,0,0,0,0,0,0,0,0,0.1739020842533465,0,0,0.025945973333953706
0,0,0.078398886967381551,0.2387738105400814,0,0,0.23840876367211111,0,0.2839943896450336,0,0,0.037965305764125032,0.11308382420349486,0,0
0,0,0,0,0.074440148630156772,0,0.12979601642047034,0,0,0.23924530587981527,0,0,0.50523339295441505,0,0.043622290784450068
0.18103792364445406,0,0.26900055628035618,0.032207852372673179,0.064196702526214941,0,0,0,0.10108349309514238,0.27638600201921737,0,0,0,0,0.07029035942677582
0,0,0,0.1438698676018671,0,0,0.19644884299193427,0,0,0.20247165092244329,0,0.063435075154325379,0.32173140719350546,0.061516820048084779,0
0,0.10982421722770092,0,0,0,0,0.46840234408894282,0,0,0,0,0,0,0.206058095529152,0.19534494139148117
0,0.087110510681381717,0,0.024781261385760613,0,0.097303097041282885,0,0,0.11862553957206114,0.10387615812919684,0.11167587240269015,0,0,0.22736842133625901,0.22395610153762141
0,0.080725762109868926,0.27431282742792418,0,0,0,0,0,0,0,0,0.060867799370463903,0.20691226555776895,0.16559697159612669,0.19933945963959798
0,0.34645221522082376,0,0,0,0,0,0.073693138931260213,0,0,0,0.068776687035768599,0,0.49513590467862761,0
0,0.15310092011539625,0,0,0.057796492060459129,0,0,0,0,0.098407935659194035,0.13002287410460198,0,0.23669713488603594,0.13852678880241329,0.17410032481918306
0.095753767488027303,0.044195330650071224,0,0,0,0.16265794425323418,0,0,0,0.25273040284873338,0,0,0.37631914393847188,0,0.058343399677909566
0,0,0,0.19704691952019154,0.10917954704160905,0,0.16251321178200276,0,0.15540643901624437,0.15136987715487826,0.063517086592320998,0,0.10838719461084929,0,0.046672543021020349
0,0,0,0,0,0,0,0,0.15578156508775906,0.25139926075476632,0,0,0.062498675581361338,0.2667773632586648,0.24905035342434603
0,0,0,0,0,0,0.17220661393855399,0,0,0.20245717007028619,0,0,0,0,0.61130110955405759
0.011111126034375522,0.011111111111551795,0.011111111111111158,0.01111111111111115,0.011111113554723794,0.51111108925808379,0.34444444045444489,0.011111115757088147,0.011111111118789346,0.011111111111111122,0.01111111111111115,0.011111111111111129,0.011111111111111131,0.011111111484937253,0.011111114559338796
0.41047600359613573,0,0,0,0,0,0,0,0,0.073331808619347683,0,0.41290825600304437,0.053378846214438828,0,0.043238405843968597
0,0,0,0,0,0.45967758409277698,0,0,0.1136719813428359,0.1907029926007868,0,0.1461135869448375,0,0.081801712797860804,0
0.17809478079798619,0,0,0.44943138601992322,0,0,0,0,0.040689066885133268,0.21540952693643492,0,0,0,0.10896781870826573,0
0.3905820381062578,0,0,0.082395695289111684,0,0,0,0.24714755265571681,0.23212713211737188,0.037943649061349678,0,0,0,0,0
0.037358489439211218,0,0.034449442072918626,0.21552196629352835,0,0,0,0,0.053383741687900325,0.38563467781808591,0,0,0,0,0.2663345892569029
0.10065992754724054,0,0,0,0,0,0,0,0,0,0,0,0.53721891480733397,0,0.32733850267702624
0,0,0,0,0.29937525020588296,0,0,0,0.32914816531816782,0.24139559102658678,0,0,0.11960478879248507,0,0
0,0.10980091864157743,0,0,0,0.040677021315610185,0,0.24316715595313773,0.43810411133855276,0,0,0,0.079248019072961612,0.080179231940581408,0
0,0,0,0.24614365188591994,0,0.12805692951226894,0,0,0.14071758714500815,0.26880315877813143,0,0,0,0.20001849304055877,0
0.13232942676958892,0,0,0,0.044137002243539253,0,0.22561891477587565,0,0.033636000784410564,0.03401925255821759,0,0,0.061847775404666357,0.17493820226344475,0.28725119767546486
0,0,0.083021121600347123,0.053421977949016111,0,0,0,0,0,0,0.051999455313479756,0,0,0.38505342038657664,0.41201126091850249
0,0,0,0.13836647875604918,0,0.31001421158494036,0,0.063840040257740066,0,0.13273724743978799,0.085808515848010164,0.24182552502006918,0,0,0.022646070157914849
0,0,0,0.078718188185276414,0,0.32771464583988424,0,0,0,0.47660238767547591,0,0,0,0.070361298231681815,0.034482253564749266
0,0,0,0.17145213339844409,0.050964447203638283,0.15930457718540467,0,0,0.43983570134055672,0.14165216860062055,0,0,0,0,0.031130584688803947
0,0.1183653153359929,0.029085008695569597,0.44065995961462806,0,0,0.03384258961985058,0.11230321295449237,0,0,0.14071318255475904,0,0,0.077406909544406405,0.041231117854335753
0.21596139408067255,0.066658807953715496,0,0,0,0.28157954796802714,0,0,0,0.10741648470315737,0.068538458898915439,0.081817827410104627,0.091724752647190058,0,0.080611662030274603
0.074396566255716501,0,0,0,0.19809675786382425,0,0.4325987273603249,0.029125891408132425,0,0.2601798041555663,0,0,0,0,0
0.057501415518304226,0,0,0,0,0.13186107415159573,0,0.042287295957530044,0,0.17961565862390089,0,0.39409077654043789,0,0,0.18131043484523951
0.3091085838260853,0,0.18604444772284909,0.2813474654533667,0,0,0,0,0.14133785555948361,0.076828308840486165,0,0,0,0,0
0,0,0.13057614121807426,0.064032376153439194,0,0,0,0,0.2933886842212487,0.069761679520553843,0,0,0,0.2383014490065857,0.19441584870742668
0,0,0,0,0,0,0,0,0,0.2920673678097041,0,0,0.264374784540514,0.42537600777347168,0
0,0,0,0,0,0.063987460123525353,0,0,0,0.31605676241100905,0,0.50030512333034516,0.10259637241584169,0,0
0,0.054675198418059533,0,0.28515979747332759,0,0.26281569008990507,0,0,0,0.32733856241715548,0,0,0,0,0.057190222645537664
0,0.16069374099919495,0,0.13534318942442186,0.15994573013389249,0,0,0,0.10424674594821062,0,0.37301451851236461,0,0,0,0.057525292429934871
0.6383030249599374,0,0.036909956537159096,0,0,0,0,0,0,0.20209302268229332,0,0.10709113056081375,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.89629621647604985,0
0.50881030411416939,0.050950676520659682,0.047141845996506157,0,0,0.26278979460535956,0,0,0.084660005773792846,0,0.037539252572553368,0,0,0,0
0.091855470429712593,0.73902822847940131,0,0.14960407491704486,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.042010279735733437,0,0.1847525075864645,0,0,0,0,0.65868012686991173,0,0.10561399037988131,0
0,0.079446651362757678,0,0,0,0,0.11461526947354099,0,0,0.67722271194046291,0,0,0.11166107634417209,0,0
0.34907601294249374,0,0,0,0,0.089398232120701041,0.27241283777385533,0,0,0,0.10914385464777636,0,0,0,0.16370887917109886
0,0,0.54903431658045188,0.096342858317800179,0,0,0,0,0,0.11240721254887287,0,0.095585804673217714,0,0.11996313242397653,0
0,0,0,0.3281844099730073,0.049974966659290007,0.08990223813508666,0,0,0,0,0,0.52228924970607349,0,0,0
0,0,0,0.095345359542720484,0,0,0,0.37234065331894156,0,0,0,0.14754354349382678,0.19481916832545063,0.1815124492343233,0
0,0,0,0,0,0,0.18129753252283759,0,0,0.17232831961225872,0,0.33474348385232644,0.12786784521869424,0,0.16415495788235299
0.24525920014717315,0,0.16241283189937314,0,0,0.23204217333608926,0,0,0,0.052898252338046597,0,0.28379167421324275,0,0.019248039817488394,0
0.16244313640393038,0,0,0.29805348497523226,0,0,0,0,0.30029207086704546,0,0,0.19570772408125214,0,0,0.032921562637482346
0,0,0,0.16897424335920799,0,0,0.39386387203787854,0.32733231203786051,0,0,0,0.091496204791494853,0,0,0
0,0,0,0,0,0,0,0,0.43106546271400381,0,0,0,0,0.54486043674150897,0
0.11647294772526642,0,0,0.083472674515616907,0.14381093688411564,0,0,0,0,0,0,0,0,0.6429100800153883,0
0,0,0,0,0,0.18917599622697978,0.049560131906947719,0,0.59254169856548378,0.15853697373895334,0,0,0,0,0
0.048284882916893236,0,0,0,0,0,0,0.037319235777085659,0,0.22012329515438503,0.027026865094832549,0.65698930369491315,0,0,0
0.66643211745396747,0,0,0,0,0.048429233106256388,0,0,0.057528937188905414,0.21558783722667596,0,0,0,0,0
0,0,0.032427888437013323,0,0.042300035316598823,0,0.2187135228283274,0,0.21234789153381303,0,0.32227591119685084,0,0,0.10422442569291246,0.059376981526118956
0,0,0,0,0,0,0.090404068644388366,0,0,0.37223307654013993,0.024749607542166353,0,0.50562911278613776,0,0
0,0,0.058937186195305545,0,0.80050115893004159,0,0,0,0,0,0,0,0.077231425604614462,0,0.052702200980969165
0,0,0,0,0,0,0,0,0.22832866539683239,0.29548520509476883,0.15248329046869433,0.13590266092371753,0.048373601506034106,0.092487366767888518,0.041204432185706769
0,0,0,0,0,0.51188181749605433,0,0,0,0.071375375828223828,0.26640867192709289,0,0,0,0.13566744621397878
0.17464229192791669,0,0,0,0,0,0,0.51088097217041717,0,0.22242032465848938,0,0,0.079412720957802677,0,0
0.19855223890264542,0.035096787713168744,0,0,0,0,0,0,0.03143161181241131,0,0,0.72429133034948801,0,0,0
0,0,0,0,0,0,0,0,0,0,0.082166578816190744,0.12267220142379029,0,0.3897772412087438,0.38172802835897479
0.26752559085331817,0.19554842551502497,0.025912231040442799,0,0,0,0,0,0.044018321589569892,0.097590288456803037,0.26442966735194434,0.098626258481049597,0,0,0
0,0,0.23287133036100804,0,0,0,0,0,0.11600135850167763,0,0,0,0,0.60668283547177415,0
0,0,0.36043206894648222,0,0,0,0.15767153175394641,0,0,0,0,0.1512073560332669,0.11383637777972619,0.19304311292829224,0
0.042623212872335461,0,0.21094381618174829,0.20875698877890589,0,0,0,0,0.03115221273701712,0,0,0,0,0.49577106597497012,0
0.15271213216674639,0,0,0.24189956490389508,0.13826686440275154,0,0,0,0.058462346240249111,0.088667060309789617,0,0,0,0.27868699163177957,0.034097822867032258
0,0,0,0.17436567138301168,0.15786536296528714,0,0,0,0,0.033716913459728506,0,0.041244569011832127,0.03480267362486246,0.24297097439156429,0.30904131747863506
0,0.29333290511755788,0,0,0,0,0.18345306466616376,0,0.4499341525329979,0,0,0,0,0,0.063502081697616841
0,0,0,0.03169473208300419,0.17586590436474453,0.12350285227810216,0,0,0,0.15947897074366021,0,0.24920655264424776,0,0.2487125182561476,0
0,0,0,0,0.44227464708163555,0,0,0,0,0,0.080236285531836787,0.037762705249880242,0.088728954598229451,0.10126493436703057,0.24313905485231418
0.037313528300718324,0,0,0,0.30162745384104811,0,0,0.13982972982320663,0,0,0,0,0,0.39685224529215218,0.10850401107016221
0.24714399035166804,0,0.027037422185902538,0.12182856868923174,0,0,0,0.050096274504294644,0.088667840774097451,0,0,0.36503450015109495,0.092348260365549606,0,0
0,0,0,0.067924533320078709,0.036583001803476699,0,0,0,0.70730391199487808,0,0,0.13583810869185911,0.045814487254509199,0,0
0.084735120247666329,0.24187982404761468,0,0.32769155999058969,0,0,0,0,0.063236809934329827,0,0,0,0,0.27250642119851304,0
0,0.16758619102854791,0,0,0,0,0,0.16896561483426378,0.16043676728777606,0.209347134814973,0.12879225412992318,0,0.15182852981031841,0,0
0,0,0,0,0.088782277028885956,0.32412079677654515,0.13770687119560032,0,0,0.048031692686652139,0,0,0.28128368445194812,0,0.1080746595534529
0.42644808976016713,0,0,0.1219230898456353,0,0,0,0,0.051334905379851699,0,0,0,0,0.38696055439208604,0
0.2968666741606637,0,0,0.053343949802502032,0.070432330640776683,0.26863789996537657,0,0.073689843434684058,0,0,0,0,0.07183506520314871,0.064130402483223922,0.09341354780274673
0,0.053483885307148427,0.032887305458948864,0,0,0,0.19325480416597107,0.18839199783501673,0.37861633311946336,0,0,0.064549462726588361,0.082390492748674576,0,0
0,0.32961485776734167,0,0,0,0,0,0.28275203007709887,0,0.3722484879083815,0,0,0,0,0
0,0.55802191847186566,0,0,0.07018462683302791,0.059690612929259784,0.2285696306808104,0,0,0,0,0,0,0.07141197855978762,0
0.53660056388038213,0,0,0,0,0,0,0.037015088616251447,0,0.41305100210506002,0,0,0,0,0
0.13669371558993262,0,0,0.46782407733098025,0.22129489639472372,0,0.077335427546307234,0,0,0,0.074629629590559216,0,0,0,0
0,0,0,0,0,0,0.50526133581405486,0.19678998456199034,0.13963732947952578,0,0,0,0,0.1473660677963525,0
0.10681241025983251,0,0,0.20517582874393034,0,0,0,0,0.093761256066286616,0.33684663970566447,0,0.25139785021411171,0,0,0
0,0,0.10382671802738577,0.11086563987946019,0,0.12472491958521459,0,0,0,0.25042624733449054,0.18577988770653522,0.13320273452994214,0,0.083330703855219901,0
0.28276717201972157,0,0,0,0,0,0,0.06890513094956098,0.26884002118712363,0.36765970126619801,0,0,0,0,0
0.093632444812799309,0,0,0,0,0,0,0,0,0.6941519505673065,0,0,0.20027528854510007,0,0
0,0.10832180796596426,0,0,0.06785273381572314,0.20499787335342082,0.049257377965590259,0.17095671767404405,0,0,0,0,0,0.39179529855093359,0
0,0.032780143515365213,0,0,0,0.12033706831657813,0.14981167113866262,0,0,0.58028276661602263,0.012871583543901983,0.029418075694273293,0,0,0.066009548400475959
0,0,0,0.1840659526729222,0,0.12385784621942894,0,0,0,0,0.12989346125679177,0.27667804158761183,0.077452410205091957,0,0.19673151794017982
0,0,0,0,0,0,0.25716099652891461,0.048406072112394352,0,0.26688167682740233,0,0.048999412907954835,0.32393705667999206,0,0.046922465254194252
0,0,0,0.073216087590380022,0,0,0,0,0,0.085014971353587182,0,0,0,0,0.83278016317793702
0,0,0,0,0,0.26394968547157377,0.076927645629796218,0,0.047194685538768558,0.054933777064801029,0.23183166448643314,0,0.056282654941679153,0,0.26013670658794563
0.12366960198592465,0,0,0,0,0,0.1169418102089024,0,0.14312076838834903,0.27162203265159979,0,0,0.15373759517626259,0.13200454943646306,0.049379821011107015
0.12418658288148116,0.043617517707198773,0,0,0.3655447308587117,0,0,0,0,0.31524633645682126,0,0.078639387691400567,0.062929372302080108,0,0
